Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active
Chongqing,China,3/22/2020 10:52,577,6,570,1
Curacao,Netherlands,3/23/2020 23:19,4,1,0,3
Diamond Princess,Canada,3/23/2020 23:23,0,1,0,0
Diamond Princess,Cruise Ship,3/23/2020 23:19,712,8,567,137
Diamond Princess,US,3/23/2020 23:19,49,0,0,0
Faroe Islands,Denmark,3/23/2020 23:19,118,0,23,95
French Guiana,France,3/23/2020 23:19,20,0,6,14
French Polynesia,France,3/23/2020 23:19,19874,860,2200,16814
Fujian,China,3/23/2020 0:50,313,1,295,17
Gansu,China,3/22/2020 14:23,136,2,114,20
Gibraltar,UK,3/23/2020 23:19,15,0,5,10
Grand Princess,Canada,3/23/2020 23:23,13,0,0,0
Grand Princess,US,3/23/2020 23:19,28,1,0,0
Greenland,Denmark,3/23/2020 23:19,4,0,0,4
Guadeloupe,France,3/23/2020 23:19,62,1,0,61
Guam,US,3/23/2020 23:19,29,1,0,0
Guangdong,China,3/23/2020 10:21,1415,8,1332,75
Guangxi,China,3/20/2020 4:33,254,2,250,2
Guizhou,China,3/18/2020 1:37,146,2,144,0
Hainan,China,3/16/2020 13:49,168,6,161,1
Hebei,China,3/23/2020 1:53,319,6,310,3
Heilongjiang,China,3/23/2020 0:06,484,13,465,6
Henan,China,3/23/2020 1:11,1274,22,1250,2
Hong Kong,China,3/23/2020 10:06,356,4,100,252
Hubei,China,3/23/2020 5:06,67800,3153,59882,4765
Hunan,China,3/14/2020 8:25,1018,4,1014,0
Inner Mongolia,China,3/19/2020 0:16,75,1,74,0
Isle of Man,UK,3/23/2020 23:19,13,0,0,13
Jiangsu,China,3/23/2020 1:58,633,0,631,2
Jiangxi,China,3/23/2020 1:27,936,1,934,1
Jilin,China,3/12/2020 12:54,93,1,92,0
Liaoning,China,3/23/2020 0:54,127,2,124,1
Macau,China,3/23/2020 2:45,24,0,10,14
Manitoba,Canada,3/23/2020 23:23,20,0,0,0
Martinique,France,3/23/2020 23:19,53,1,0,52
Mayotte,France,3/23/2020 23:19,24,0,0,24
Montserrat,UK,3/23/2020 23:19,1,0,0,1
New Brunswick,Canada,3/23/2020 23:23,17,0,0,0
New Caledonia,France,3/23/2020 23:19,8,0,0,8
New South Wales,Australia,3/23/2020 23:23,669,6,4,659
Newfoundland and Labrador,Canada,3/23/2020 23:23,24,0,0,0
Ningxia,China,3/16/2020 8:47,75,0,75,0
Northern Mariana Islands,US,3/23/2020 23:19,0,0,0,0
Northern Territory,Australia,3/23/2020 23:23,5,0,0,5
Nova Scotia,Canada,3/23/2020 23:23,41,0,0,0
Ontario,Canada,3/23/2020 23:23,503,6,0,0
Prince Edward Island,Canada,3/23/2020 23:23,3,0,0,0
Puerto Rico,US,3/23/2020 23:19,31,2,0,0
Qinghai,China,2/23/2020 11:19,18,0,18,0
Quebec,Canada,3/23/2020 23:23,628,4,0,0
Queensland,Australia,3/23/2020 23:23,319,0,8,311
Reunion,France,3/23/2020 23:19,71,0,1,70
Saint Barthelemy,France,3/23/2020 23:19,3,0,0,3
Saskatchewan,Canada,3/23/2020 23:23,66,0,0,0
Shaanxi,China,3/21/2020 2:03,248,3,239,6
Shandong,China,3/23/2020 10:26,768,7,752,9
Shanghai,China,3/23/2020 14:18,404,4,329,71
Shanxi,China,3/13/2020 8:56,133,0,133,0
Sichuan,China,3/22/2020 7:20,543,3,536,4
Sint Maarten,Netherlands,3/23/2020 23:19,2,0,0,2
South Australia,Australia,3/23/2020 23:23,134,0,6,128
St Martin,France,3/23/2020 23:19,8,0,0,8
Tasmania,Australia,3/23/2020 23:23,28,0,3,25
Tianjin,China,3/23/2020 3:57,141,3,133,5
Tibet,China,2/23/2020 11:19,1,0,1,0
Victoria,Australia,3/23/2020 23:23,355,0,97,258
Virgin Islands,US,3/23/2020 23:19,7,0,0,0
Western Australia,Australia,3/23/2020 23:23,140,1,1,138
Xinjiang,China,3/8/2020 5:31,76,3,73,0
Yunnan,China,3/16/2020 23:37,176,2,172,2
Zhejiang,China,3/23/2020 1:08,1238,1,1221,16
,Afghanistan,3/23/2020 23:19,40,1,1,38
,Albania,3/23/2020 23:19,104,4,2,98
,Algeria,3/23/2020 23:19,230,17,65,148
,Andorra,3/23/2020 23:19,133,1,1,131
,Angola,3/23/2020 23:19,3,0,0,3
,Antigua and Barbuda,3/23/2020 23:19,3,0,0,3
,Argentina,3/23/2020 23:19,266,4,27,235
,Armenia,3/23/2020 23:19,235,0,2,233
,Austria,3/23/2020 23:19,4474,21,9,4444
,Azerbaijan,3/23/2020 23:19,72,1,10,61
,The Bahamas,3/23/2020 23:19,4,0,0,4
,Bahrain,3/23/2020 23:19,377,2,164,211
,Bangladesh,3/23/2020 23:19,33,3,5,25
,Barbados,3/23/2020 23:19,17,0,0,17
,Belarus,3/23/2020 23:19,81,0,22,59
,Belgium,3/23/2020 23:19,3743,88,401,3254
,Belize,3/23/2020 23:19,1,0,0,1
,Benin,3/23/2020 23:19,5,0,0,5
,Bhutan,3/23/2020 23:19,2,0,0,2
,Bolivia,3/23/2020 23:19,27,0,0,27
,Bosnia and Herzegovina,3/23/2020 23:19,132,1,2,129
,Brazil,3/23/2020 23:19,1924,34,2,1888
,Brunei,3/23/2020 23:19,91,0,2,89
,Bulgaria,3/23/2020 23:19,201,3,3,195
,Burkina Faso,3/23/2020 23:19,99,4,5,90
,Cabo Verde,3/23/2020 23:19,3,0,0,3
,Cambodia,3/23/2020 23:19,87,0,2,85
,Cameroon,3/23/2020 23:19,56,0,2,54
,Central African Republic,3/23/2020 23:19,3,0,0,3
,Chad,3/23/2020 23:19,1,0,0,1
,Chile,3/23/2020 23:19,746,2,11,733
,Colombia,3/23/2020 23:19,277,3,3,271
,Congo (Brazzaville),3/23/2020 23:19,4,0,0,4
,Congo (Kinshasa),3/23/2020 23:19,36,1,0,35
,Costa Rica,3/23/2020 23:19,158,2,2,154
,Cote d'Ivoire,3/23/2020 23:19,25,0,2,23
,Croatia,3/23/2020 23:19,315,1,5,309
,Cuba,3/23/2020 23:19,40,1,0,39
,Cyprus,3/23/2020 23:19,116,1,3,112
,Czechia,3/23/2020 23:19,1236,1,7,1228
,Denmark,3/23/2020 23:19,1450,24,1,1425
,Djibouti,3/23/2020 23:19,3,0,0,3
,Dominica,3/23/2020 23:19,2,0,0,2
,Dominican Republic,3/23/2020 23:19,245,3,3,239
,Ecuador,3/23/2020 23:19,981,18,3,960
,Egypt,3/23/2020 23:19,366,19,68,279
,El Salvador,3/23/2020 23:19,3,0,0,3
,Equatorial Guinea,3/23/2020 23:19,9,0,0,9
,Eritrea,3/23/2020 23:19,1,0,0,1
,Estonia,3/23/2020 23:19,352,0,4,348
,Eswatini,3/23/2020 23:19,4,0,0,4
,Ethiopia,3/23/2020 23:19,11,0,0,11
,Fiji,3/23/2020 23:19,3,0,0,3
,Finland,3/23/2020 23:19,700,1,10,689
,Gabon,3/23/2020 23:19,5,1,0,4
,The Gambia,3/23/2020 23:19,2,1,0,1
,Georgia,3/23/2020 23:19,61,0,8,53
,Germany,3/23/2020 23:19,29056,123,453,28480
,Ghana,3/23/2020 23:19,27,2,0,25
,Greece,3/23/2020 23:19,695,17,29,649
,Grenada,3/23/2020 23:19,1,0,0,1
,Guatemala,3/23/2020 23:19,20,1,0,19
,Guinea,3/23/2020 23:19,4,0,0,4
,Guyana,3/23/2020 23:19,20,1,0,19
,Haiti,3/23/2020 23:19,6,0,0,6
,Vatican City,3/23/2020 23:19,1,0,0,1
,Honduras,3/23/2020 23:19,27,0,0,27
,Hungary,3/23/2020 23:19,167,7,16,144
,Iceland,3/23/2020 23:19,588,1,51,536
,India,3/23/2020 23:19,499,10,34,455
,Indonesia,3/23/2020 23:19,579,49,30,500
,Iran,3/23/2020 23:19,23049,1812,8376,12861
,Iraq,3/23/2020 23:19,266,23,62,181
,Ireland,3/23/2020 23:19,1125,6,5,1114
,Israel,3/23/2020 23:19,1442,1,41,1400
,Italy,3/23/2020 23:19,63927,6077,7432,50418
,Jamaica,3/23/2020 23:19,19,1,2,16
,Japan,3/23/2020 23:19,1128,42,235,851
,Jordan,3/23/2020 23:19,127,0,1,126
,Kazakhstan,3/23/2020 23:19,62,0,0,62
,Kenya,3/23/2020 23:19,16,0,0,16
,South Korea,3/23/2020 23:19,8961,111,3166,5684
,Kuwait,3/23/2020 23:19,189,0,30,159
,Kyrgyzstan,3/23/2020 23:19,16,0,0,16
,Latvia,3/23/2020 23:19,180,0,1,179
,Lebanon,3/23/2020 23:19,267,4,8,255
,Liberia,3/23/2020 23:19,3,0,0,3
,Liechtenstein,3/23/2020 23:19,51,0,0,51
,Lithuania,3/23/2020 23:19,179,1,1,177
,Luxembourg,3/23/2020 23:19,875,8,6,861
,Madagascar,3/23/2020 23:19,12,0,0,12
,Malaysia,3/23/2020 23:19,1518,14,159,1345
,Maldives,3/23/2020 23:19,13,0,5,8
,Malta,3/23/2020 23:19,107,0,2,105
,Mauritania,3/23/2020 23:19,2,0,0,2
,Mauritius,3/23/2020 23:19,36,2,0,34
,Mexico,3/23/2020 23:19,316,3,4,309
,Moldova,3/23/2020 23:19,109,1,2,106
,Monaco,3/23/2020 23:19,23,0,1,22
,Mongolia,3/23/2020 23:19,10,0,0,10
,Montenegro,3/23/2020 23:19,27,1,0,26
,Morocco,3/23/2020 23:19,143,4,5,134
,Mozambique,3/23/2020 23:19,1,0,0,1
,Namibia,3/23/2020 23:19,4,0,0,4
,Nepal,3/23/2020 23:19,2,0,1,1
,Netherlands,3/23/2020 23:19,4749,213,2,4534
,New Zealand,3/23/2020 23:19,102,0,0,102
,Nicaragua,3/23/2020 23:19,2,0,0,2
,Niger,3/23/2020 23:19,3,0,0,3
,Nigeria,3/23/2020 23:19,40,1,2,37
,North Macedonia,3/23/2020 23:19,136,2,1,133
,Norway,3/23/2020 23:19,2621,10,6,2605
,Oman,3/23/2020 23:19,66,0,17,49
,Pakistan,3/23/2020 23:19,875,6,13,856
,Panama,3/23/2020 23:19,313,3,1,309
,Papua New Guinea,3/23/2020 23:19,1,0,0,1
,Paraguay,3/23/2020 23:19,22,1,0,21
,Peru,3/23/2020 23:19,395,5,1,389
,Philippines,3/23/2020 23:19,462,33,18,411
,Poland,3/23/2020 23:19,749,8,13,728
,Portugal,3/23/2020 23:19,2060,23,14,2023
,Qatar,3/23/2020 23:19,501,0,33,468
,Romania,3/23/2020 23:19,576,7,73,496
,Russia,3/23/2020 23:19,438,1,17,420
,Rwanda,3/23/2020 23:19,36,0,0,36
,Saint Lucia,3/23/2020 23:19,3,0,0,3
,Saint Vincent and the Grenadines,3/23/2020 23:19,1,0,0,1
,San Marino,3/23/2020 23:19,187,20,4,163
,Saudi Arabia,3/23/2020 23:19,562,0,19,543
,Senegal,3/23/2020 23:19,79,0,8,71
,Serbia,3/23/2020 23:19,249,3,3,243
,Seychelles,3/23/2020 23:19,7,0,0,7
,Singapore,3/23/2020 23:19,509,2,152,355
,Slovakia,3/23/2020 23:19,186,0,7,179
,Slovenia,3/23/2020 23:19,442,3,0,439
,Somalia,3/23/2020 23:19,1,0,0,1
,South Africa,3/23/2020 23:19,402,0,4,398
,Spain,3/23/2020 23:19,35136,2311,3355,29470
,Sri Lanka,3/23/2020 23:19,97,0,2,95
,Sudan,3/23/2020 23:19,2,1,0,1
,Suriname,3/23/2020 23:19,5,0,0,5
,Sweden,3/23/2020 23:19,2046,25,16,2005
,Switzerland,3/23/2020 23:19,8795,120,131,8544
,Syria,3/23/2020 23:19,1,0,0,1
,Taiwan,3/23/2020 6:45,195,2,28,165
,Tanzania,3/23/2020 23:19,12,0,0,12
,Thailand,3/23/2020 23:19,721,1,52,668
,Timor-Leste,3/23/2020 23:19,1,0,0,1
,Togo,3/23/2020 23:19,18,0,0,18
,Trinidad and Tobago,3/23/2020 23:19,51,0,0,51
,Tunisia,3/23/2020 23:19,89,3,1,85
,Turkey,3/23/2020 23:19,1529,37,0,1492
,Uganda,3/23/2020 23:19,9,0,0,9
,Ukraine,3/23/2020 23:19,73,3,1,69
,United Arab Emirates,3/23/2020 23:19,198,2,41,155
,UK,3/23/2020 23:19,6650,335,135,6180
,Uruguay,3/23/2020 23:19,158,0,0,158
,Uzbekistan,3/23/2020 23:19,46,0,0,46
,Venezuela,3/23/2020 23:19,77,0,15,62
,Vietnam,3/23/2020 23:19,123,0,17,106
,Zambia,3/23/2020 23:19,3,0,0,3
,Zimbabwe,3/23/2020 23:19,3,1,0,2
